country,year,gender,age,pct_year_t_log_earnings,Npermearnaltranktp1,avg_pct_year_t_1_log_inc,Npermearnaltranktp5,avg_pct_year_t_5_log_inc
IRL,2017,All genders,25-55,20,3706,20.852831,2869,29.04014
IRL,2017,All genders,25-55,22.5,3702,23.255751,2864,29.90761
IRL,2017,All genders,25-55,25,3694,25.197399,2870,30.44104
IRL,2017,All genders,25-55,27.5,3708,27.27651,2865,32.023819
IRL,2017,All genders,25-55,30,3700,29.31963,2865,32.93108
IRL,2017,All genders,25-55,32.5,3703,32.096119,2866,33.80352
IRL,2017,All genders,25-55,35,3704,34.512081,2863,34.69434
IRL,2017,All genders,25-55,37.5,3704,36.222179,2869,37.231651
IRL,2017,All genders,25-55,40,3701,38.876492,2866,38.25893
IRL,2017,All genders,25-55,42.5,3701,40.784222,2865,39.996799
IRL,2017,All genders,25-55,45,3704,43.26564,2863,42.112759
IRL,2017,All genders,25-55,47.5,3699,45.774078,2868,43.25478
IRL,2017,All genders,25-55,50,3702,47.63541,2871,45.1609
IRL,2017,All genders,25-55,52.5,3705,50.422661,2863,46.90749
IRL,2017,All genders,25-55,55,3700,52.612019,2867,48.762131
IRL,2017,All genders,25-55,57.5,3704,54.995628,2864,50.427299
IRL,2017,All genders,25-55,60,3700,57.487579,2868,52.989792
IRL,2017,All genders,25-55,62.5,3702,59.466339,2863,54.5867
IRL,2017,All genders,25-55,65,3701,62.185379,2869,56.930351
IRL,2017,All genders,25-55,67.5,3707,64.467522,2863,59.398739
IRL,2017,All genders,25-55,70,3698,67.093246,2867,62.3741
IRL,2017,All genders,25-55,72.5,3706,69.786484,2864,63.814899
IRL,2017,All genders,25-55,75,3702,71.963333,2867,66.32412
IRL,2017,All genders,25-55,77.5,3698,74.713097,2868,69.494507
IRL,2017,All genders,25-55,80,3707,77.200943,2868,70.83979
IRL,2017,All genders,25-55,82.5,3701,79.56868,2865,73.548523
IRL,2017,All genders,25-55,85,3703,82.212959,2863,76.158363
IRL,2017,All genders,25-55,87.5,3698,84.733467,2865,78.755821
IRL,2017,All genders,25-55,90,3708,87.292557,2867,80.969383
IRL,2017,All genders,25-55,92.5,3702,89.683434,2867,82.794708
IRL,2017,All genders,25-55,95,3700,92.272713,2865,85.872383
IRL,2017,All genders,25-55,97.5,3649,95.024033,2819,88.929131
IRL,2017,All genders,25-55,99,2221,97.317734,1725,92.341873
IRL,2017,All genders,25-55,99.9,1331,98.990433,1025,94.671432
IRL,2017,All genders,25-55,100,176,99.835548,140,96.817413
IRL,2017,All genders,35-44,2.5,1491,4.8514628,1308,19.113319
IRL,2017,All genders,35-44,5,1501,7.3287668,1319,20.27039
IRL,2017,All genders,35-44,7.5,1498,9.2284765,1318,21.513
IRL,2017,All genders,35-44,10,1501,11.44313,1320,23.00441
IRL,2017,All genders,35-44,12.5,1501,13.87337,1321,23.50868
IRL,2017,All genders,35-44,15,1499,16.04104,1316,24.748329
IRL,2017,All genders,35-44,17.5,1499,18.76236,1318,25.242821
IRL,2017,All genders,35-44,20,1502,20.48279,1319,27.36799
IRL,2017,All genders,35-44,22.5,1501,23.26329,1320,27.580481
IRL,2017,All genders,35-44,25,1497,24.924089,1320,28.41572
IRL,2017,All genders,35-44,27.5,1504,26.931841,1317,30.17774
IRL,2017,All genders,35-44,30,1497,29.20661,1317,31.850019
IRL,2017,All genders,35-44,32.5,1500,32.074421,1321,32.946941
IRL,2017,All genders,35-44,35,1501,34.153591,1317,33.42765
IRL,2017,All genders,35-44,37.5,1503,36.156429,1320,35.925961
IRL,2017,All genders,35-44,40,1499,38.973541,1318,37.486919
IRL,2017,All genders,35-44,42.5,1499,40.167099,1320,39.210701
IRL,2017,All genders,35-44,45,1501,42.866581,1317,42.29055
IRL,2017,All genders,35-44,47.5,1499,45.91906,1319,42.841759
IRL,2017,All genders,35-44,50,1503,47.930618,1320,45.59174
IRL,2017,All genders,35-44,52.5,1497,50.35051,1318,47.46611
IRL,2017,All genders,35-44,55,1500,52.84866,1318,49.05056
IRL,2017,All genders,35-44,57.5,1501,54.947781,1318,51.5858
IRL,2017,All genders,35-44,60,1499,57.87286,1321,54.13805
IRL,2017,All genders,35-44,62.5,1500,59.499859,1317,56.390499
IRL,2017,All genders,35-44,65,1499,62.28389,1320,57.908821
IRL,2017,All genders,35-44,67.5,1504,64.782761,1317,61.048161
IRL,2017,All genders,35-44,70,1497,67.469681,1321,64.061119
IRL,2017,All genders,35-44,72.5,1501,70.265289,1317,65.477089
IRL,2017,All genders,35-44,75,1502,72.307762,1319,67.621834
IRL,2017,All genders,35-44,77.5,1497,75.006393,1318,70.649437
IRL,2017,All genders,35-44,80,1505,77.550827,1320,72.717873
IRL,2017,All genders,35-44,82.5,1498,79.93351,1319,75.672272
IRL,2017,All genders,35-44,85,1501,82.507179,1318,77.445007
IRL,2017,All genders,35-44,87.5,1498,84.959557,1316,79.853088
IRL,2017,All genders,35-44,90,1502,87.760849,1320,82.570793
IRL,2017,All genders,35-44,92.5,1500,90.054001,1321,83.625168
IRL,2017,All genders,35-44,95,1499,92.457863,1318,86.704376
IRL,2017,All genders,35-44,97.5,1481,95.010841,1299,90.146698
IRL,2017,All genders,35-44,99,900,97.495209,794,93.001312
IRL,2017,All genders,35-44,99.9,540,99.145576,474,95.650688
IRL,2017,All genders,35-44,100,70,99.922478,60,97.599098
IRL,2017,All genders,45-55,2.5,1081,4.6339569,620,17.18354
IRL,2017,All genders,45-55,5,1091,6.592639,627,17.519461
IRL,2017,All genders,45-55,7.5,1093,8.8879833,626,18.309759
IRL,2017,All genders,45-55,10,1092,11.01604,626,19.380329
IRL,2017,All genders,45-55,12.5,1093,12.96561,626,21.85124
IRL,2017,All genders,45-55,15,1092,15.31044,629,22.82225
IRL,2017,All genders,45-55,17.5,1092,18.086651,623,24.25952
IRL,2017,All genders,45-55,20,1093,20.075121,629,24.40032
IRL,2017,All genders,45-55,22.5,1092,22.424339,624,27.28359
IRL,2017,All genders,45-55,25,1087,24.72628,628,25.95373
IRL,2017,All genders,45-55,27.5,1094,26.971781,626,28.920031
IRL,2017,All genders,45-55,30,1092,28.764641,628,30.03179
IRL,2017,All genders,45-55,32.5,1094,31.400961,626,32.50668
IRL,2017,All genders,45-55,35,1092,33.878502,623,32.429119
IRL,2017,All genders,45-55,37.5,1092,35.902161,629,34.573231
IRL,2017,All genders,45-55,40,1092,38.11237,626,35.835972
IRL,2017,All genders,45-55,42.5,1092,40.24725,625,38.51355
IRL,2017,All genders,45-55,45,1092,43.009819,627,41.21637
IRL,2017,All genders,45-55,47.5,1091,45.524689,627,42.86639
IRL,2017,All genders,45-55,50,1091,47.89407,627,46.587151
IRL,2017,All genders,45-55,52.5,1093,50.79657,625,47.939831
IRL,2017,All genders,45-55,55,1091,52.793091,627,49.214741
IRL,2017,All genders,45-55,57.5,1092,55.503681,627,52.785049
IRL,2017,All genders,45-55,60,1092,57.816189,626,54.403839
IRL,2017,All genders,45-55,62.5,1091,60.671951,625,55.955971
IRL,2017,All genders,45-55,65,1093,63.16692,629,59.969662
IRL,2017,All genders,45-55,67.5,1092,65.393066,623,61.748371
IRL,2017,All genders,45-55,70,1092,67.339478,626,65.407227
IRL,2017,All genders,45-55,72.5,1094,70.608803,628,67.66848
IRL,2017,All genders,45-55,75,1091,72.543083,626,70.054733
IRL,2017,All genders,45-55,77.5,1090,75.455551,628,71.955872
IRL,2017,All genders,45-55,80,1093,77.761093,626,73.868881
IRL,2017,All genders,45-55,82.5,1092,80.307983,627,75.907516
IRL,2017,All genders,45-55,85,1092,83.128304,623,79.957283
IRL,2017,All genders,45-55,87.5,1090,85.409866,629,82.476463
IRL,2017,All genders,45-55,90,1096,88.153687,626,84.68969
IRL,2017,All genders,45-55,92.5,1091,90.515182,626,87.26445
IRL,2017,All genders,45-55,95,1093,93.11396,626,89.731041
IRL,2017,All genders,45-55,97.5,1071,95.545082,615,91.664841
IRL,2017,All genders,45-55,99,657,97.821648,376,94.797852
IRL,2017,All genders,45-55,99.9,390,99.242783,224,97.369263
IRL,2017,All genders,45-55,100,54,99.895699,32,98.78894
IRL,2017,Female,25-34,2.5,546,6.7688732,457,24.797251
IRL,2017,Female,25-34,5,552,9.0375443,461,27.38455
IRL,2017,Female,25-34,7.5,549,11.89076,461,30.825291
IRL,2017,Female,25-34,10,552,15.01569,462,31.01911
IRL,2017,Female,25-34,12.5,550,16.02623,459,30.98374
IRL,2017,Female,25-34,15,550,17.20101,462,30.41326
IRL,2017,Female,25-34,17.5,551,20.580099,462,30.182899
IRL,2017,Female,25-34,20,551,21.73469,461,33.680321
IRL,2017,Female,25-34,22.5,550,23.418671,460,33.89584
IRL,2017,Female,25-34,25,551,25.857281,461,34.813999
IRL,2017,Female,25-34,27.5,550,27.59181,462,36.74482
IRL,2017,Female,25-34,30,551,29.6019,461,37.900509
IRL,2017,Female,25-34,32.5,551,32.398392,461,35.343239
IRL,2017,Female,25-34,35,551,35.41264,461,37.22818
IRL,2017,Female,25-34,37.5,550,36.086262,460,41.63773
IRL,2017,Female,25-34,40,550,39.152241,463,41.783039
IRL,2017,Female,25-34,42.5,551,40.788479,461,41.303539
IRL,2017,Female,25-34,45,551,43.848591,459,43.901241
IRL,2017,Female,25-34,47.5,550,45.94743,463,43.967072
IRL,2017,Female,25-34,50,549,46.920341,460,44.434761
IRL,2017,Female,25-34,52.5,553,50.474319,461,46.884361
IRL,2017,Female,25-34,55,550,53.051682,463,48.677601
IRL,2017,Female,25-34,57.5,551,54.78643,459,47.856831
IRL,2017,Female,25-34,60,550,56.147289,461,50.73877
IRL,2017,Female,25-34,62.5,551,58.258949,463,51.58432
IRL,2017,Female,25-34,65,550,61.769661,460,52.712872
IRL,2017,Female,25-34,67.5,551,63.02372,461,54.535591
IRL,2017,Female,25-34,70,551,65.756088,461,58.024158
IRL,2017,Female,25-34,72.5,551,68.701851,461,60.365131
IRL,2017,Female,25-34,75,550,71.392441,461,64.034714
IRL,2017,Female,25-34,77.5,551,74.091209,462,66.143494
IRL,2017,Female,25-34,80,549,76.173111,461,65.293388
IRL,2017,Female,25-34,82.5,552,78.867477,460,69.440277
IRL,2017,Female,25-34,85,551,80.92485,462,71.416893
IRL,2017,Female,25-34,87.5,549,84.063477,461,74.925911
IRL,2017,Female,25-34,90,551,86.154846,460,73.887733
IRL,2017,Female,25-34,92.5,552,88.635406,462,77.157516
IRL,2017,Female,25-34,95,549,91.3825,461,80.58062
IRL,2017,Female,25-34,97.5,544,94.412727,453,84.057747
IRL,2017,Female,25-34,99,329,96.442223,277,89.059143
IRL,2017,Female,25-34,99.9,199,98.502831,164,91.635422
IRL,2017,Female,25-34,100,26,,24,
IRL,2017,Female,25-55,2.5,1814,5.644506,1413,21.52726
IRL,2017,Female,25-55,5,1829,7.66676,1427,21.78804
IRL,2017,Female,25-55,7.5,1826,10.08183,1424,23.83919
IRL,2017,Female,25-55,10,1829,12.31629,1428,24.647711
IRL,2017,Female,25-55,12.5,1828,14.14073,1421,24.76421
IRL,2017,Female,25-55,15,1827,16.01734,1430,25.45693
IRL,2017,Female,25-55,17.5,1826,18.42437,1423,25.402969
IRL,2017,Female,25-55,20,1831,20.55691,1428,27.381929
IRL,2017,Female,25-55,22.5,1828,22.85165,1422,29.612989
IRL,2017,Female,25-55,25,1823,24.94347,1426,29.42411
IRL,2017,Female,25-55,27.5,1832,26.826441,1426,31.898741
IRL,2017,Female,25-55,30,1825,29.088989,1427,33.517368
IRL,2017,Female,25-55,32.5,1829,31.57601,1426,34.124001
IRL,2017,Female,25-55,35,1830,34.638729,1423,35.00169
IRL,2017,Female,25-55,37.5,1829,36.05447,1426,37.951939
IRL,2017,Female,25-55,40,1826,38.67432,1427,38.670219
IRL,2017,Female,25-55,42.5,1828,40.221661,1424,40.471901
IRL,2017,Female,25-55,45,1828,43.50975,1424,43.96661
IRL,2017,Female,25-55,47.5,1825,46.10614,1428,43.91803
IRL,2017,Female,25-55,50,1828,47.813,1425,46.601051
IRL,2017,Female,25-55,52.5,1831,50.86393,1425,48.120701
IRL,2017,Female,25-55,55,1825,53.10894,1428,49.555439
IRL,2017,Female,25-55,57.5,1828,55.197788,1424,51.402939
IRL,2017,Female,25-55,60,1827,57.270149,1426,53.42263
IRL,2017,Female,25-55,62.5,1827,59.784931,1425,55.27644
IRL,2017,Female,25-55,65,1829,62.645771,1426,56.88134
IRL,2017,Female,25-55,67.5,1830,64.47657,1423,59.45829
IRL,2017,Female,25-55,70,1827,67.038223,1426,62.585419
IRL,2017,Female,25-55,72.5,1827,70.156387,1427,64.365379
IRL,2017,Female,25-55,75,1831,72.138588,1425,66.538887
IRL,2017,Female,25-55,77.5,1824,74.853577,1427,69.203552
IRL,2017,Female,25-55,80,1829,77.199303,1425,70.007004
IRL,2017,Female,25-55,82.5,1830,79.802994,1425,73.261833
IRL,2017,Female,25-55,85,1826,82.137299,1423,75.617493
IRL,2017,Female,25-55,87.5,1825,84.845833,1429,77.958862
IRL,2017,Female,25-55,90,1832,87.302048,1422,79.789391
IRL,2017,Female,25-55,92.5,1827,89.59481,1428,81.355743
IRL,2017,Female,25-55,95,1826,92.194054,1424,84.714462
IRL,2017,Female,25-55,97.5,1801,94.946777,1403,88.054008
IRL,2017,Female,25-55,99,1098,97.317482,857,92.042053
IRL,2017,Female,25-55,99.9,657,98.972656,511,94.909081
IRL,2017,Female,25-55,100,87,99.892387,69,97.952171
IRL,2017,Female,35-44,2.5,732,5.1197529,652,20.41016
IRL,2017,Female,35-44,5,738,7.2969751,658,19.28364
IRL,2017,Female,35-44,7.5,737,9.3640871,657,21.25708
IRL,2017,Female,35-44,10,736,11.07463,659,22.395559
IRL,2017,Female,35-44,12.5,738,13.68806,657,21.70359
IRL,2017,Female,35-44,15,737,15.7366,658,23.850981
IRL,2017,Female,35-44,17.5,736,17.34708,657,23.446119
IRL,2017,Female,35-44,20,737,20.13765,659,25.356899
IRL,2017,Female,35-44,22.5,739,22.5294,656,26.989759
IRL,2017,Female,35-44,25,735,24.49127,658,27.53157
IRL,2017,Female,35-44,27.5,740,26.3878,657,30.23469
IRL,2017,Female,35-44,30,734,28.93001,658,31.60577
IRL,2017,Female,35-44,32.5,738,31.153099,658,33.980099
IRL,2017,Female,35-44,35,738,34.61874,657,34.038551
IRL,2017,Female,35-44,37.5,738,36.267422,658,36.702881
IRL,2017,Female,35-44,40,735,38.787029,658,37.802689
IRL,2017,Female,35-44,42.5,738,39.95491,657,40.594898
IRL,2017,Female,35-44,45,737,43.27002,657,44.771629
IRL,2017,Female,35-44,47.5,736,46.835011,658,44.306221
IRL,2017,Female,35-44,50,739,48.369751,658,47.429062
IRL,2017,Female,35-44,52.5,737,50.960522,657,49.01358
IRL,2017,Female,35-44,55,736,53.290699,658,50.033131
IRL,2017,Female,35-44,57.5,737,55.31868,657,52.727859
IRL,2017,Female,35-44,60,737,57.797562,659,55.015228
IRL,2017,Female,35-44,62.5,736,60.07185,656,57.980309
IRL,2017,Female,35-44,65,738,62.833069,658,58.455761
IRL,2017,Female,35-44,67.5,738,64.934196,657,62.156952
IRL,2017,Female,35-44,70,737,67.947693,658,64.247757
IRL,2017,Female,35-44,72.5,735,70.635643,658,66.411781
IRL,2017,Female,35-44,75,740,72.534027,658,66.920326
IRL,2017,Female,35-44,77.5,735,75.151154,657,70.577461
IRL,2017,Female,35-44,80,739,77.815613,658,71.918579
IRL,2017,Female,35-44,82.5,737,80.031593,657,75.21965
IRL,2017,Female,35-44,85,736,82.277771,657,76.545891
IRL,2017,Female,35-44,87.5,737,84.969566,658,78.369667
IRL,2017,Female,35-44,90,738,87.438492,657,81.577263
IRL,2017,Female,35-44,92.5,736,89.821777,659,81.707123
IRL,2017,Female,35-44,95,737,92.234558,657,85.043289
IRL,2017,Female,35-44,97.5,728,94.948067,648,89.26165
IRL,2017,Female,35-44,99,443,97.674606,395,92.603844
IRL,2017,Female,35-44,99.9,265,99.086952,237,95.585709
IRL,2017,Female,35-44,100,34,99.925743,30,98.776253
IRL,2017,Female,45-55,2.5,536,5.2157989,304,19.007401
IRL,2017,Female,45-55,5,539,6.769227,308,18.761761
IRL,2017,Female,45-55,7.5,540,9.2223482,306,18.858299
IRL,2017,Female,45-55,10,541,11.2512,307,19.89389
IRL,2017,Female,45-55,12.5,540,12.83898,305,21.997219
IRL,2017,Female,45-55,15,540,15.1949,310,21.479179
IRL,2017,Female,45-55,17.5,539,17.691681,304,22.367849
IRL,2017,Female,45-55,20,543,19.930811,308,22.287571
IRL,2017,Female,45-55,22.5,539,22.71487,306,28.79838
IRL,2017,Female,45-55,25,537,24.624781,307,25.386801
IRL,2017,Female,45-55,27.5,542,26.64867,307,28.16711
IRL,2017,Female,45-55,30,540,28.78175,308,31.04076
IRL,2017,Female,45-55,32.5,540,31.314831,307,32.601601
IRL,2017,Female,45-55,35,541,33.877781,305,33.711079
IRL,2017,Female,45-55,37.5,541,35.73164,308,35.115631
IRL,2017,Female,45-55,40,541,38.03532,306,35.825771
IRL,2017,Female,45-55,42.5,539,40.007431,306,38.95491
IRL,2017,Female,45-55,45,540,43.491199,308,42.34684
IRL,2017,Female,45-55,47.5,539,45.272812,307,43.012058
IRL,2017,Female,45-55,50,540,47.958591,307,48.072281
IRL,2017,Female,45-55,52.5,541,51.130589,307,48.066429
IRL,2017,Female,45-55,55,539,52.919209,307,49.855499
IRL,2017,Female,45-55,57.5,540,55.45253,308,53.86134
IRL,2017,Female,45-55,60,540,57.694,306,54.036129
IRL,2017,Female,45-55,62.5,540,60.950951,306,55.06636
IRL,2017,Female,45-55,65,541,63.280949,308,59.74345
IRL,2017,Female,45-55,67.5,541,65.332008,305,61.085678
IRL,2017,Female,45-55,70,539,67.105347,307,65.871803
IRL,2017,Female,45-55,72.5,541,70.98671,308,65.980904
IRL,2017,Female,45-55,75,541,72.356247,306,69.491272
IRL,2017,Female,45-55,77.5,538,75.227821,308,70.862953
IRL,2017,Female,45-55,80,541,77.398819,306,72.997688
IRL,2017,Female,45-55,82.5,541,80.446114,308,74.793098
IRL,2017,Female,45-55,85,539,83.184929,304,79.994858
IRL,2017,Female,45-55,87.5,539,85.473488,310,81.597183
IRL,2017,Female,45-55,90,543,88.280701,305,84.838997
IRL,2017,Female,45-55,92.5,539,90.267448,307,86.919296
IRL,2017,Female,45-55,95,540,92.963837,306,90.236237
IRL,2017,Female,45-55,97.5,529,95.494179,302,91.457191
IRL,2017,Female,45-55,99,326,97.715523,185,95.30883
IRL,2017,Female,45-55,99.9,193,99.300163,110,98.331978
IRL,2017,Female,45-55,100,27,,15,
IRL,2017,Male,25-34,2.5,555,6.3797278,457,24.46483
IRL,2017,Male,25-34,5,561,8.8904572,460,26.08086
IRL,2017,Male,25-34,7.5,559,11.83015,460,27.583151
IRL,2017,Male,25-34,10,560,13.52149,459,30.198469
IRL,2017,Male,25-34,12.5,558,16.75732,460,30.114071
IRL,2017,Male,25-34,15,561,18.30669,459,31.086729
IRL,2017,Male,25-34,17.5,559,18.257191,460,32.235981
IRL,2017,Male,25-34,20,560,22.4956,460,35.529011
IRL,2017,Male,25-34,22.5,559,24.69935,460,36.156769
IRL,2017,Male,25-34,25,559,26.195009,461,37.980141
IRL,2017,Male,25-34,27.5,560,28.48782,460,36.791569
IRL,2017,Male,25-34,30,560,30.42627,459,35.008678
IRL,2017,Male,25-34,32.5,558,33.218861,458,36.496849
IRL,2017,Male,25-34,35,560,35.82233,462,38.831501
IRL,2017,Male,25-34,37.5,559,37.157841,460,40.207409
IRL,2017,Male,25-34,40,560,39.83593,459,40.225422
IRL,2017,Male,25-34,42.5,559,43.483829,459,42.964699
IRL,2017,Male,25-34,45,560,44.260521,460,41.040958
IRL,2017,Male,25-34,47.5,559,45.701488,459,44.25367
IRL,2017,Male,25-34,50,559,47.03912,464,42.727821
IRL,2017,Male,25-34,52.5,562,49.83683,459,43.920979
IRL,2017,Male,25-34,55,559,51.191059,459,47.400879
IRL,2017,Male,25-34,57.5,560,54.33902,460,46.45908
IRL,2017,Male,25-34,60,559,57.13118,460,50.023891
IRL,2017,Male,25-34,62.5,560,58.215771,458,50.566399
IRL,2017,Male,25-34,65,559,60.411041,460,54.184109
IRL,2017,Male,25-34,67.5,560,63.236622,462,56.380989
IRL,2017,Male,25-34,70,558,66.921837,459,57.75108
IRL,2017,Male,25-34,72.5,560,67.963867,458,57.22366
IRL,2017,Male,25-34,75,559,70.468109,461,59.834702
IRL,2017,Male,25-34,77.5,560,73.095833,460,66.19072
IRL,2017,Male,25-34,80,560,76.174957,461,66.89537
IRL,2017,Male,25-34,82.5,559,77.839256,459,68.34037
IRL,2017,Male,25-34,85,559,80.904518,460,72.08886
IRL,2017,Male,25-34,87.5,561,83.471184,459,74.357811
IRL,2017,Male,25-34,90,559,85.467392,461,78.398376
IRL,2017,Male,25-34,92.5,559,88.100578,458,79.976547
IRL,2017,Male,25-34,95,559,91.005653,460,83.540672
IRL,2017,Male,25-34,97.5,553,94.651611,452,86.589882
IRL,2017,Male,25-34,99,335,96.712418,278,90.407539
IRL,2017,Male,25-34,99.9,202,98.568848,163,91.17099
IRL,2017,Male,25-34,100,26,,24,
IRL,2017,Male,25-55,2.5,1859,4.9705539,1429,19.41831
IRL,2017,Male,25-55,5,1876,7.540946,1440,21.70228
IRL,2017,Male,25-55,7.5,1873,9.7546597,1441,22.73959
IRL,2017,Male,25-55,10,1876,12.01485,1439,24.66498
IRL,2017,Male,25-55,12.5,1874,14.57369,1445,26.03315
IRL,2017,Male,25-55,15,1875,16.656771,1436,27.047581
IRL,2017,Male,25-55,17.5,1875,19.081539,1440,28.47801
IRL,2017,Male,25-55,20,1875,21.141821,1441,30.68339
IRL,2017,Male,25-55,22.5,1874,23.649929,1442,30.198151
IRL,2017,Male,25-55,25,1871,25.444811,1444,31.445299
IRL,2017,Male,25-55,27.5,1876,27.716021,1439,32.14777
IRL,2017,Male,25-55,30,1875,29.544121,1438,32.349281
IRL,2017,Male,25-55,32.5,1874,32.603741,1440,33.486149
IRL,2017,Male,25-55,35,1874,34.38839,1440,34.390629
IRL,2017,Male,25-55,37.5,1875,36.38578,1443,36.51984
IRL,2017,Male,25-55,40,1875,39.07338,1439,37.851059
IRL,2017,Male,25-55,42.5,1873,41.333271,1441,39.52729
IRL,2017,Male,25-55,45,1876,43.027771,1439,40.278229
IRL,2017,Male,25-55,47.5,1874,45.45071,1440,42.59705
IRL,2017,Male,25-55,50,1874,47.462181,1446,43.741661
IRL,2017,Male,25-55,52.5,1874,49.99152,1438,45.705238
IRL,2017,Male,25-55,55,1875,52.128349,1439,47.97488
IRL,2017,Male,25-55,57.5,1876,54.798641,1440,49.46249
IRL,2017,Male,25-55,60,1873,57.699661,1442,52.56176
IRL,2017,Male,25-55,62.5,1875,59.155899,1438,53.903191
IRL,2017,Male,25-55,65,1872,61.735561,1443,56.978779
IRL,2017,Male,25-55,67.5,1877,64.458687,1440,59.339882
IRL,2017,Male,25-55,70,1871,67.146973,1441,62.164989
IRL,2017,Male,25-55,72.5,1879,69.426819,1437,63.268261
IRL,2017,Male,25-55,75,1871,71.791832,1442,66.111893
IRL,2017,Male,25-55,77.5,1874,74.576363,1441,69.782654
IRL,2017,Male,25-55,80,1878,77.20253,1443,71.662201
IRL,2017,Male,25-55,82.5,1871,79.339523,1440,73.832207
IRL,2017,Male,25-55,85,1877,82.286568,1440,76.692848
IRL,2017,Male,25-55,87.5,1873,84.623993,1436,79.548897
IRL,2017,Male,25-55,90,1876,87.283302,1445,82.130577
IRL,2017,Male,25-55,92.5,1875,89.76976,1439,84.222679
IRL,2017,Male,25-55,95,1874,92.349358,1441,87.016647
IRL,2017,Male,25-55,97.5,1848,95.099327,1416,89.796219
IRL,2017,Male,25-55,99,1123,97.317963,868,92.637894
IRL,2017,Male,25-55,99.9,674,99.007767,514,94.435181
IRL,2017,Male,25-55,100,89,99.779991,71,95.7146
IRL,2017,Male,35-44,2.5,759,4.5927162,656,17.824381
IRL,2017,Male,35-44,5,763,7.3595181,661,21.252661
IRL,2017,Male,35-44,7.5,761,9.0971451,661,21.76737
IRL,2017,Male,35-44,10,765,11.79766,661,23.61142
IRL,2017,Male,35-44,12.5,763,14.05261,664,25.294741
IRL,2017,Male,35-44,15,762,16.335489,658,25.645691
IRL,2017,Male,35-44,17.5,763,20.12755,661,27.028641
IRL,2017,Male,35-44,20,765,20.8153,660,29.37604
IRL,2017,Male,35-44,22.5,762,23.975031,664,28.164089
IRL,2017,Male,35-44,25,762,25.34157,662,29.294531
IRL,2017,Male,35-44,27.5,764,27.458799,660,30.12105
IRL,2017,Male,35-44,30,763,29.472691,659,32.093891
IRL,2017,Male,35-44,32.5,762,32.966721,663,31.92157
IRL,2017,Male,35-44,35,763,33.703678,660,32.81953
IRL,2017,Male,35-44,37.5,765,36.04937,662,35.15374
IRL,2017,Male,35-44,40,764,39.152969,660,37.1721
IRL,2017,Male,35-44,42.5,761,40.372879,663,37.83902
IRL,2017,Male,35-44,45,764,42.477402,660,39.820759
IRL,2017,Male,35-44,47.5,763,45.03553,661,41.383949
IRL,2017,Male,35-44,50,764,47.505859,662,43.765518
IRL,2017,Male,35-44,52.5,760,49.758949,661,45.928001
IRL,2017,Male,35-44,55,764,52.422829,660,48.070961
IRL,2017,Male,35-44,57.5,764,54.589989,661,50.450649
IRL,2017,Male,35-44,60,762,57.94569,662,53.264851
IRL,2017,Male,35-44,62.5,764,58.94883,661,54.81271
IRL,2017,Male,35-44,65,761,61.751308,662,57.365181
IRL,2017,Male,35-44,67.5,766,64.636871,660,59.944408
IRL,2017,Male,35-44,70,760,67.006126,663,63.875889
IRL,2017,Male,35-44,72.5,766,69.909927,659,64.543823
IRL,2017,Male,35-44,75,762,72.088028,661,68.320137
IRL,2017,Male,35-44,77.5,762,74.866737,661,70.720978
IRL,2017,Male,35-44,80,766,77.295403,662,73.512329
IRL,2017,Male,35-44,82.5,761,79.838531,662,76.121483
IRL,2017,Male,35-44,85,765,82.72789,661,78.338676
IRL,2017,Male,35-44,87.5,761,84.949867,658,81.336502
IRL,2017,Male,35-44,90,764,88.072243,663,83.555321
IRL,2017,Male,35-44,92.5,764,90.27771,662,85.534523
IRL,2017,Male,35-44,95,762,92.67382,661,88.355423
IRL,2017,Male,35-44,97.5,753,95.071533,651,91.027672
IRL,2017,Male,35-44,99,457,97.321312,399,93.394798
IRL,2017,Male,35-44,99.9,275,99.20208,237,95.715683
IRL,2017,Male,35-44,100,36,99.919388,30,96.421944
IRL,2017,Male,45-55,2.5,545,4.0617242,316,15.42893
IRL,2017,Male,45-55,5,552,6.4202099,319,16.31999
IRL,2017,Male,45-55,7.5,553,8.5614777,320,17.785219
IRL,2017,Male,45-55,10,551,10.78514,319,18.886089
IRL,2017,Male,45-55,12.5,553,13.08927,321,21.712549
IRL,2017,Male,45-55,15,552,15.42346,319,24.12743
IRL,2017,Male,45-55,17.5,553,18.471621,319,26.062241
IRL,2017,Male,45-55,20,550,20.217581,321,26.427521
IRL,2017,Male,45-55,22.5,553,22.141171,318,25.82596
IRL,2017,Male,45-55,25,550,24.825371,321,26.49592
IRL,2017,Male,45-55,27.5,552,27.28904,319,29.644621
IRL,2017,Male,45-55,30,552,28.74791,320,29.06064
IRL,2017,Male,45-55,32.5,554,31.484909,319,32.415329
IRL,2017,Male,45-55,35,551,33.8792,318,31.199551
IRL,2017,Male,45-55,37.5,551,36.06958,321,34.052799
IRL,2017,Male,45-55,40,551,38.18803,320,35.84573
IRL,2017,Male,45-55,42.5,553,40.48098,319,38.090179
IRL,2017,Male,45-55,45,552,42.53891,319,40.124882
IRL,2017,Male,45-55,47.5,552,45.770649,320,42.726631
IRL,2017,Male,45-55,50,551,47.83083,320,45.162361
IRL,2017,Male,45-55,52.5,552,50.469189,318,47.8176
